probIn scale
0.6981713 0.004254215
0.6904385 0.00440674
0.6941664 0.004370002
0.6513478 0.00437873
0.6542803 0.004436558
0.680338 0.004391582
0.6472934 0.004541858
0.6503087 0.004411217
0.6565 0.004322126
0.6791783 0.004431834
0.6954394 0.00451107
0.6736818 0.004451911
0.6705078 0.004311899
0.6592883 0.00429885
0.6771956 0.004171246
0.662652 0.004314823
0.6558413 0.004294615
0.6423718 0.004172897
0.6497848 0.004323504
0.6296868 0.004373945
0.5883784 0.004486842
0.6132462 0.004484531
0.5980418 0.004380257
0.5781811 0.004263014
0.5473112 0.004404113
0.583952 0.004428541
0.567552 0.004441804
0.5671967 0.004320664
0.5555869 0.004271747
0.52642 0.004418369
0.5306846 0.004296597
0.5500164 0.004332773
0.5477054 0.004371429
0.5350043 0.004115258
0.5298435 0.004187795
0.492838 0.004204595
0.4690468 0.004230393
0.4680931 0.004264792
0.4547436 0.004105721
0.472225 0.004164351
0.4590448 0.004077688
0.442121 0.004142709
0.4590541 0.004032564
0.463983 0.004061218
0.4543142 0.003972961
0.467012 0.003902149
0.4618133 0.00410709
0.4565426 0.00427848
0.4727624 0.004479907
0.4824455 0.004417921
0.4722197 0.004551556
0.4746519 0.004641465
0.4942144 0.004486074
0.4766801 0.004702037
0.4418456 0.00476649
0.4621153 0.004799899
0.5098614 0.004946604
0.53527 0.005084851
0.5294033 0.005185337
0.5460201 0.00529889
0.533138 0.005321225
0.510773 0.005343218
0.5024426 0.005441388
0.4918036 0.005381049
0.4979467 0.00548805
0.5300876 0.005572256
0.5380877 0.005403758
0.5291244 0.00537903
0.5396946 0.005141414
0.4720976 0.005018472
0.4298242 0.005162069
0.4427565 0.005176134
0.4102359 0.005287372
0.408584 0.005208705
0.4286878 0.00518163
0.4269232 0.005292709
0.4275584 0.005310275
0.4651503 0.005340012
0.4703679 0.00552991
0.4475685 0.005389937
0.4744339 0.00542631
0.4993953 0.005494061
0.4754116 0.005581834
0.445777 0.005727595
0.4859784 0.005991745
0.4696528 0.005896294
0.4694841 0.005997293
0.4696957 0.005771147
0.458566 0.005817205
0.4482775 0.005709276
0.4619025 0.005893034
0.4824219 0.005853664
0.4846394 0.005666109
0.504877 0.005711339
0.5044725 0.005479107
0.4960825 0.005595528
0.4894534 0.005805915
0.4952986 0.005681018
0.515862 0.005839955
0.5584401 0.005944851
0.5593355 0.005845893
0.5273445 0.005835914
0.5389001 0.006418547
0.5312919 0.006364473
0.5422715 0.006305334
0.5506011 0.006410293
0.5032012 0.006304574
0.5113539 0.006113378
0.5291513 0.006240782
0.5281634 0.006107211
0.5621105 0.006173733
0.5890872 0.00648707
0.5786924 0.006649053
0.6158109 0.006880995
0.6201693 0.006632377
0.6239709 0.006923473
0.6520495 0.006710725
0.6613206 0.007141854
0.6319737 0.006903135
0.6430899 0.006855
0.6686441 0.00671366
0.6840522 0.006720788
0.6772403 0.006634085
0.626128 0.00659652
0.6238846 0.006271847
0.6371127 0.006197279
0.6366778 0.005811516
0.6243447 0.00577985
0.6009381 0.005810517
0.5798146 0.005621339
0.5392589 0.005308349
0.5931049 0.005268044
0.5706264 0.005272848
0.5953972 0.005325551
0.5929203 0.005257338
0.5804358 0.005339652
0.5829398 0.005061495
0.593554 0.005267428
0.5876015 0.005098841
0.5692273 0.00527288
0.5182176 0.005519958
0.5394098 0.005753907
0.5038383 0.005566321
0.4923878 0.005504
0.5236394 0.005592127
0.5093165 0.005591726
0.4933123 0.005555924
0.4718594 0.00562575
0.4701021 0.005709014
0.4776366 0.00571309
0.4954509 0.005665824
0.5078733 0.005643858
0.463876 0.005434299
0.44134 0.005409499
0.4358625 0.005427467
0.4523876 0.00546771
0.4170057 0.005297569
0.4140269 0.005218112
0.4156441 0.005111634
0.4076901 0.005046718
0.403363 0.004951202
0.393344 0.004943909
0.3766921 0.004936189
0.3644042 0.004872123
0.3647606 0.004943272
0.3781885 0.004688091
0.369566 0.004734625
0.3983968 0.004767493
0.4000805 0.004745355
0.3737204 0.004802422
0.3765921 0.004746595
0.3769141 0.00483029
0.3864577 0.005004477
0.3630887 0.004878316
0.3595816 0.004827007
0.2988547 0.004871424
0.3101124 0.004893091
0.3052343 0.005005046
0.3054375 0.004909242
0.297207 0.004737874
0.2876122 0.00478401
0.3124035 0.004738589
0.2820355 0.004825961
0.2628457 0.004931567
0.2897784 0.004801301
0.3188433 0.004638915
0.3156926 0.004713005
0.289685 0.004901583
0.2726233 0.004722343
0.2794603 0.004529509
0.2535512 0.004510381
0.2633195 0.004332751
0.271888 0.004275796
0.2959553 0.004331497
0.2594485 0.00435807
0.2998855 0.004389621
0.3006465 0.004255848
0.3101401 0.004190925
0.2769135 0.004215281
0.2863293 0.004340099
0.2492239 0.004357827
0.2603794 0.004636755
0.2586175 0.004865423
0.2801173 0.004936664
0.2642986 0.004795629
0.2669181 0.004424352
0.2541732 0.004478831
0.2865555 0.004530049
0.2867447 0.004492815
0.2896598 0.004525264
0.3231064 0.004698842
0.3121452 0.004881256
0.2900404 0.004751181
0.3071874 0.004985607
0.3290011 0.004817392
0.3186128 0.004844506
0.3136409 0.004915155
0.3031358 0.004782759
0.3259497 0.00482748
0.3571982 0.004630711
0.3507481 0.004708041
0.3346971 0.004609232
0.3130548 0.004656526
0.3154791 0.00456707
0.3380185 0.004522217
0.3486166 0.004460206
0.3605379 0.0044116
0.3338924 0.004415844
0.350249 0.004306091
0.3363143 0.00427006
0.3170003 0.004301998
0.3141033 0.004010033
0.3149544 0.003937341
0.3018351 0.004018973
0.3199925 0.003918736
0.342916 0.003759048
0.3462842 0.003719705
0.3452558 0.003627808
0.3660424 0.003696793
0.3429903 0.003771789
0.337272 0.003888898
0.3746234 0.003979015
0.3677044 0.00402012
0.3830177 0.003853287
0.3747745 0.003993066
0.3938532 0.003950226
0.3621018 0.003867269
0.3554216 0.003839107
0.354861 0.003906539
0.3674507 0.003997138
0.3872309 0.004070014
0.4084575 0.004136768
0.3814333 0.003892112
0.3741858 0.00391448
0.3767153 0.004288742
0.3734746 0.00427891
0.4150036 0.004308229
0.3882296 0.004394212
0.4142848 0.00448064
0.428349 0.00446689
0.4357643 0.004459846
0.3912175 0.004684501
0.4147537 0.004736718
0.4106815 0.0045733
0.4012064 0.004284934
0.3794656 0.004486403
0.3710398 0.004390008
0.3773985 0.004330342
0.3801375 0.004402692
0.3796292 0.004230971
0.3646398 0.004198105
0.3645434 0.004060252
0.4171753 0.004124903
0.413132 0.004047738
0.4288116 0.003898863
0.444814 0.003909329
0.4518407 0.003865641
0.4373746 0.003825917
0.4469953 0.003677474
0.4140302 0.003880479
0.4095049 0.003899719
0.4171955 0.003832943
0.4141258 0.003772215
0.4145841 0.003874721
0.4178716 0.004043467
0.4229271 0.004125683
0.4625216 0.004244688
0.4962543 0.004285008
0.5086119 0.00428731
0.4873881 0.004179694
0.4679355 0.004192254
0.452366 0.003992896
0.4989444 0.00394995
0.5001842 0.003891567
0.5090758 0.003853991
0.4736551 0.003777539
0.4695295 0.003728826
0.3960362 0.003585482
0.3751691 0.00362922
0.3901859 0.003634166
0.4454594 0.003569418
0.4191083 0.003577757
0.4063969 0.003579488
0.4306359 0.003500037
0.4453968 0.003414885
0.429102 0.003445144
0.4410954 0.00350038
0.4378986 0.003655049
0.4328265 0.003598953
0.4321928 0.00349852
0.4006923 0.003330417
0.40431 0.003145249
0.4324786 0.003277751
0.4343076 0.003411995
0.4307515 0.003473602
0.416261 0.003280437
0.4356473 0.00338574
0.4328663 0.003347045
0.4268953 0.003362412
0.3997996 0.003386348
0.4011549 0.003339407
0.3862102 0.003321713
0.4135654 0.003401977
0.4583538 0.003360462
0.4598183 0.003299099
0.4888372 0.003302126
0.4676888 0.003283354
0.4615557 0.003174
0.4406033 0.003142419
0.448212 0.00323545
0.4543734 0.003048819
0.4481672 0.003213794
0.4618641 0.002937715
0.4796851 0.002929159
0.5084876 0.002904167
0.4798503 0.002874494
0.4909682 0.002794029
0.5014692 0.002764828
0.5125682 0.002821921
0.501774 0.002820862
0.4803221 0.002806305
0.4780651 0.002809005
0.4784257 0.002966476
0.4736804 0.003011893
0.5233155 0.002988864
0.5149362 0.003089083
0.506048 0.003070726
0.5104893 0.002995482
0.494842 0.003082953
0.5099701 0.003062039
0.4908038 0.00310039
0.4844597 0.003270601
0.5062962 0.003399709
0.5515699 0.003423472
0.5948219 0.003545216
0.6422976 0.003526401
0.639838 0.003556203
0.6047253 0.003604084
0.5829596 0.003618768
0.5818968 0.003538313
0.5299611 0.003481195
0.5132347 0.003527824
0.5693169 0.003786254
0.5292863 0.003814077
0.5411992 0.003749391
0.5585693 0.003711526
0.5778815 0.003830636
0.5975107 0.003743718
0.5747051 0.00374745
0.6119816 0.003733194
0.597355 0.003832041
0.5626561 0.003820157
0.5259869 0.003864548
0.5809498 0.003756404
0.5918191 0.003725832
0.5934809 0.003647044
0.576516 0.003613573
0.5798319 0.003769208
0.597349 0.003790776
0.5766871 0.003943809
0.5801137 0.003831439
0.5646176 0.003798848
0.56957 0.003801224
0.5801147 0.00380213
0.5827755 0.003843965
0.5790659 0.00388077
0.5851007 0.003831263
0.5962481 0.003746395
0.6383537 0.003692184
0.6382617 0.003619936
0.6290178 0.003679647
0.6633709 0.003637734
0.6389847 0.003589948
0.6309567 0.003607666
0.6030447 0.003548186
0.5904698 0.003664652
0.5817088 0.003630635
0.5332546 0.003678131
0.5418486 0.003555294
0.5424013 0.00357424
0.5622604 0.003459235
0.5784421 0.003440318
0.5648916 0.003456098
0.5539922 0.003447966
0.5713326 0.003555243
0.5698053 0.003340269
0.5628526 0.003273735
0.5734964 0.003330341
0.5628235 0.003280099
0.5702511 0.003120548
0.5828761 0.003191563
0.5788175 0.003268706
0.5419006 0.00319714
0.5763064 0.003404922
0.5779098 0.003289948
0.6131428 0.00333076
0.618725 0.003220934
0.6353691 0.00327448
0.6561155 0.003324216
0.6669119 0.003378902
0.6750637 0.003429698
0.6569737 0.003550279
0.6238448 0.003448617
0.6572354 0.003320224
0.6388656 0.003255771
0.6025218 0.003236088
0.6155345 0.003234638
0.5984709 0.003302391
0.5804757 0.003338455
0.5628121 0.003344414
0.5645586 0.003493112
0.5782083 0.00348663
0.5328167 0.003498375
0.547357 0.003618498
0.5168519 0.003564213
0.5165021 0.003795289
0.5071309 0.003919952
0.5033507 0.003900624
0.5399573 0.003736233
0.5056775 0.003564408
0.4861169 0.00355691
0.5146886 0.003487243
0.5312347 0.003480494
0.5078721 0.003364171
0.5643838 0.003450827
0.5518056 0.003372469
0.5861583 0.00319233
0.5614517 0.003139052
0.5837513 0.003261723
0.60788 0.003174877
0.5773674 0.003176191
0.5965606 0.003249162
0.5742433 0.003325821
0.5852157 0.003403281
0.555976 0.003337326
0.5507508 0.003344862
0.5463573 0.003186803
0.507731 0.003194797
0.4976678 0.003186187
0.5272472 0.003196199
0.5529088 0.003056181
0.5651476 0.003006188
0.5697823 0.003050337
0.5682641 0.002956613
0.5639201 0.002966978
0.5561598 0.002991718
0.5681949 0.002979625
0.5405749 0.003044918
0.5714669 0.002895743
0.5826034 0.002857064
0.5788474 0.002902272
0.5633769 0.002947581
0.5206792 0.003021946
0.4936079 0.003006385
0.517108 0.003024714
0.5285748 0.002964204
0.5081246 0.002848018
0.4751022 0.002792485
0.4808154 0.002696147
0.4724807 0.00277733
0.4313894 0.002997566
0.4274394 0.003084568
0.4447798 0.00312587
0.4088728 0.0031238
0.428299 0.003195984
0.4306975 0.003236647
0.3858079 0.003260987
0.3665467 0.003278099
0.3217341 0.003216471
0.3087623 0.00312764
0.3415805 0.003221646
0.3339952 0.003220314
0.3202047 0.003217756
0.3207788 0.003118926
0.3263464 0.003121949
0.3385249 0.003136337
0.3467078 0.003056853
0.3557296 0.003075606
0.361118 0.003123845
0.3812085 0.00305893
0.3977523 0.003034295
0.4153368 0.003117273
0.4052733 0.003087731
0.4272353 0.003094854
0.4179135 0.003092335
0.4112428 0.003125516
0.4048651 0.003084096
0.4129559 0.003136954
0.430235 0.003210294
0.4349176 0.003235139
0.4444803 0.003442586
0.4393729 0.003466598
0.4330093 0.0035329
0.4646543 0.00370668
0.441967 0.003780763
0.4777456 0.003608315
0.4735418 0.003470392
0.5153512 0.003521861
0.5095944 0.003467507
0.5459148 0.003580835
0.5396631 0.003512519
0.5588006 0.003398398
0.5423792 0.003348389
0.5705618 0.003206643
0.569209 0.003180711
0.5392175 0.003202658
0.4990717 0.003321615
0.5187303 0.003364849
0.5445586 0.003320055
0.5348974 0.003291841
0.5126006 0.00330268
0.5245814 0.003396697
0.5165231 0.003417882
0.5087206 0.003441138
0.4846125 0.003523027
0.5049287 0.003389501
0.5198958 0.003480587
0.5261138 0.003503613
0.5357961 0.003437379
0.5418735 0.003512769
0.5550485 0.003506356
0.5506953 0.003544698
0.5410303 0.003504355
0.4936463 0.003233681
0.5028625 0.003276852
0.4489793 0.003289193
0.4993424 0.003264398
0.5618656 0.003310151
0.5830485 0.003244156
0.5774729 0.003134946
0.5525651 0.003106623
0.5725943 0.003038523
0.5587094 0.003151266
0.4915225 0.003152772
0.4775181 0.003046197
0.4604178 0.003075486
0.4614362 0.003096351
0.4540545 0.003041656
0.4625241 0.002999659
0.4386181 0.003011982
0.489621 0.002972382
0.5182533 0.003022768
0.5238059 0.002961027
0.5392636 0.003049329
0.5316734 0.003098127
0.5400768 0.003226094
0.5558749 0.003319656
0.5689951 0.003253675
0.5809443 0.003335259
0.5736491 0.003271459
0.5529972 0.003397602
0.5598671 0.003437062
0.5850613 0.003369798
0.5966206 0.003348499
0.5564221 0.003211685
0.5393361 0.003269372
0.5627088 0.00326927
0.5138807 0.003262259
0.5103186 0.003263136
0.5197504 0.003361068
0.5226204 0.003297285
0.5178895 0.003262155
0.5712524 0.003165756
0.5305781 0.003319188
0.5183093 0.003392282
0.5217474 0.003422763
0.5316337 0.003601799
0.480763 0.003514228
0.4588004 0.003535459
0.4929947 0.00330886
0.4507189 0.003183985
0.5025836 0.003147088
0.4856959 0.003148938
0.4615005 0.003085207
0.4890537 0.00304078
0.4992745 0.002951933
0.5054072 0.002947429
0.4964036 0.002805421
0.5020326 0.002641466
0.4750109 0.002627939
0.4891243 0.00260518
0.480398 0.002541284
0.4896853 0.002663661
0.4954477 0.002587968
0.4543224 0.002518884
0.4721184 0.002466543
0.4170445 0.002577127
0.3711657 0.002454421
0.3655696 0.002498066
0.3813447 0.002499739
0.3589666 0.002537948
0.3353984 0.002678325
0.3708808 0.002573626
0.377962 0.002584243
0.3914668 0.002555132
0.4200117 0.002481985
0.4837023 0.002490241
0.4961995 0.002419551
0.4747398 0.002445093
0.4974989 0.002485273
0.4573889 0.002433202
0.4546828 0.002453118
0.4538822 0.002487027
0.4671503 0.002415738
0.4652522 0.002388837
0.500605 0.002438559
0.5013428 0.002412755
0.5038781 0.002468831
0.4649133 0.002375339
0.4607712 0.002353326
0.4235011 0.002334678
0.478348 0.002326843
0.502254 0.002364342
0.5113625 0.00240177
0.4993099 0.002343024
0.4779751 0.002336238
0.4869192 0.002360309
0.5004658 0.002382415
0.4960137 0.002482514
0.5162659 0.002528999
0.5164648 0.002503954
0.5275076 0.002451115
0.4917039 0.002546013
0.48363 0.002384478
0.4709745 0.002474893
0.4593325 0.002435671
0.4605915 0.002475272
0.4929474 0.002473605
0.5019725 0.00231109
0.5184152 0.00231655
0.5098343 0.002287179
0.5179141 0.002238075
0.5621517 0.002133582
0.5929487 0.002154956
0.5685012 0.002081537
0.577459 0.002081277
0.6188364 0.002114961
0.5974735 0.002035833
0.6170448 0.002001154
0.6139243 0.001972594
0.5782247 0.002014705
0.5908849 0.001939375
0.574126 0.002051832
0.5773367 0.002034801
0.5580738 0.001994005
0.550279 0.001984463
0.5681291 0.001918919
0.5682248 0.001919355
0.5695569 0.001869107
0.555985 0.001795136
0.5389184 0.00181639
0.5407655 0.001875142
0.5566519 0.001894036
0.564872 0.001857474
0.5498786 0.001811118
0.5727693 0.001790929
0.5021345 0.001797439
0.4954657 0.001752917
0.506743 0.001771046
0.4940554 0.00173579
0.496373 0.001676467
0.5130756 0.001716378
0.5155997 0.001684747
0.509267 0.001681939
0.5292496 0.001653158
0.5216575 0.001713284
0.5722307 0.001712076
0.5313935 0.001718786
0.5685644 0.001670778
0.6053623 0.001669946
0.6413542 0.001633953
0.6323199 0.001688497
0.6589358 0.001697658
0.6490138 0.001754304
0.6508185 0.001779087
0.6652844 0.001781916
0.6909822 0.001859431
0.6376819 0.001861823
0.6160115 0.001943838
0.5986613 0.001937098
0.6149237 0.001922787
0.5916625 0.001805445
0.5749914 0.001837299
0.583223 0.001834486
0.5596782 0.001925844
0.588416 0.001890662
0.5664468 0.001886963
0.5744719 0.001822915
0.5557009 0.001910275
0.5599773 0.001903247
0.5868982 0.00191886
0.6003034 0.001837575
0.6022565 0.001866584
0.6091178 0.001847987
0.6221151 0.001873995
0.6345342 0.001876908
0.6591785 0.001882656
0.6346938 0.001843923
0.6345581 0.001876125
0.6201305 0.001953918
0.6402928 0.001952449
0.6586117 0.001934768
0.6780603 0.002047763
0.6708858 0.002004981
0.6747391 0.002113892
0.6409446 0.002107439
0.6394758 0.002098601
0.6193514 0.002123943
0.6065325 0.002117358
0.6008623 0.002119369
0.615626 0.002019905
0.6019322 0.002003159
0.6113049 0.001986467
0.5994129 0.002055507
0.5857491 0.002054472
0.5569661 0.002086723
0.5745109 0.002072042
0.5462801 0.002030286
0.5211243 0.002024319
0.5061277 0.00202181
0.4752465 0.001985689
0.4956977 0.001900917
0.4974366 0.001893418
0.4812438 0.001914448
0.4970199 0.001782766
0.4775227 0.001759018
0.487229 0.001701175
0.4695457 0.001696778
0.4379886 0.00163736
0.4649933 0.001689905
0.4753148 0.001752177
0.4716043 0.001773573
0.4543439 0.001770775
0.4401951 0.001764413
0.4621768 0.001763129
0.4582093 0.00186761
0.4639697 0.00192036
0.4650235 0.001955906
0.4619557 0.001950138
0.4421021 0.001897747
0.4643733 0.001931651
0.4692609 0.001874555
0.4872359 0.001854757
0.4985604 0.001844098
0.480525 0.001824876
0.4872437 0.001821635
0.4736043 0.001832278
0.4638467 0.001867217
0.4578892 0.001882124
0.4466461 0.001853779
0.4575562 0.001865884
0.4411717 0.001823599
0.4558961 0.001864355
0.4588571 0.001889901
0.4355745 0.001957049
0.4007083 0.001978031
0.4138678 0.002012336
0.3931696 0.002027213
0.4392273 0.001975052
0.4582685 0.001986328
0.4433811 0.002079784
0.4740473 0.002085312
0.4462818 0.0021152
0.4368436 0.002084964
0.4165298 0.002073697
0.4523692 0.002074853
0.4436569 0.002010825
0.4507177 0.002120177
0.4490225 0.002153896
0.4708922 0.002062054
0.4880882 0.002110274
0.461808 0.002037584
0.4856857 0.001959777
0.4980658 0.001916262
0.5319734 0.00193478
0.5114622 0.001950229
0.5054633 0.001926569
0.5054077 0.001953996
0.5255248 0.00197671
0.5000884 0.001900097
0.4564602 0.0019736
0.4638646 0.002002337
0.4757379 0.001998195
0.4879422 0.001997979
0.4978483 0.002075319
0.538834 0.002070105
0.5387831 0.002058036
0.5667054 0.002043084
0.5787749 0.002011201
0.5430599 0.001909223
0.5729101 0.001843302
0.5639493 0.001777507
0.5652743 0.001843579
0.5257763 0.001867992
0.5504981 0.00184542
0.541018 0.001877861
0.5515184 0.001927543
0.5704288 0.001972289
0.5564934 0.001915126
0.560782 0.001960406
0.564181 0.00199313
0.5579067 0.001979411
0.5759901 0.001878904
0.5692908 0.001823735
0.5751271 0.001789092
0.5319272 0.001795102
0.5712785 0.001755465
0.5510158 0.001858898
0.5400655 0.001882711
0.5218326 0.001941288
0.5403659 0.001944609
0.5491796 0.00191745
0.5500054 0.002045478
0.5726677 0.001997292
0.5504852 0.001979943
0.5234465 0.002013827
0.5161042 0.001960384
0.516745 0.002004307
0.5460546 0.002082661
0.5421922 0.002119185
0.5753087 0.002184211
0.5965885 0.002241202
0.6131011 0.00227906
0.6280344 0.002347735
0.6610743 0.002310745
0.6789323 0.002243757
0.665522 0.002266099
0.6546965 0.002311596
0.6572721 0.002340994
0.6367201 0.002218941
0.6283511 0.002341373
0.6118239 0.002418952
0.5810735 0.002394281
0.5831509 0.00234375
0.5434751 0.002423735
0.5468538 0.002311416
0.5532523 0.002319326
0.540562 0.002344097
0.5305947 0.002335622
0.5361385 0.002314767
0.5205484 0.002347616
0.5246334 0.002368427
0.5084313 0.002473726
0.4884089 0.002404168
0.5075468 0.002442885
0.5078313 0.002304449
0.4615923 0.002207755
0.4919846 0.002157125
0.4601715 0.002185032
0.4610222 0.002150797
0.4675089 0.002176789
0.4677169 0.002149452
0.5018892 0.002163711
0.4763998 0.002154162
0.4603302 0.002214923
0.4825525 0.002221064
0.4909867 0.002164445
0.5040711 0.002279317
0.4999397 0.002308553
0.4587577 0.002432735
0.4273383 0.00251436
0.4154008 0.002524494
0.4320309 0.002496211
0.4205002 0.002493518
0.4117254 0.00263271
0.3811613 0.002656509
0.3917202 0.002466176
0.4046213 0.002538537
0.4137578 0.002559192
0.3956112 0.002659586
0.3911022 0.00261897
0.3598928 0.002564662
0.3768647 0.002599752
0.4064254 0.002533309
0.416021 0.002583008
0.3871608 0.00251174
0.3948265 0.002490806
0.4222388 0.002428578
0.4431505 0.002567084
0.4553639 0.002704051
0.4123643 0.002762493
0.3747185 0.00280115
0.3608284 0.002742529
0.3357572 0.002742745
0.3428904 0.002646788
0.3469322 0.002666283
0.3698533 0.002642765
0.3904074 0.002708766
0.4143403 0.002686202
0.4227164 0.002802227
0.4917768 0.002744021
0.4989254 0.0025512
0.5452116 0.002604722
0.5015992 0.00260704
0.5045153 0.002681977
0.4831126 0.002663127
0.4789008 0.002547283
0.4512436 0.002613309
0.4570385 0.002717072
0.417683 0.002738564
0.4142053 0.002719907
0.3919192 0.002730201
0.4090164 0.002762077
0.391286 0.002805656
0.3901945 0.002817709
0.3804552 0.002732471
0.4142528 0.00274867
0.4154388 0.002784384
0.4072211 0.002851726
0.4339164 0.002885589
0.4524074 0.00301605
0.4510015 0.003036149
0.4545719 0.003055462
0.4302764 0.003120181
0.465668 0.003212498
0.4495668 0.0033465
0.4424984 0.003312844
0.4680928 0.003364528
0.438496 0.003442105
0.4258947 0.003510697
0.4281675 0.003536528
0.4371246 0.003688682
0.4394951 0.003759714
0.4289203 0.003765529
0.3781974 0.003865857
0.4009041 0.003874509
0.4085759 0.003858851
0.3862284 0.00382396
0.3770119 0.003803649
0.3576088 0.003740897
0.3254252 0.003624651
0.331204 0.003651663
0.3382187 0.003739342
0.3312996 0.003780921
0.3133345 0.003913672
0.2865481 0.003773789
0.2863784 0.003588225
0.2753769 0.003768179
0.3043029 0.003861574
0.2975265 0.003815577
0.3082705 0.003718708
0.3152567 0.003686608
0.2812493 0.003762183
0.3052147 0.003934542
0.3016479 0.003986982
0.3222939 0.003924983
0.3301429 0.003990293
0.3554476 0.004048503
0.3246698 0.003941555
0.3384358 0.003972019
0.3622729 0.004085303
0.3525084 0.004161763
0.403023 0.00419517
0.4136677 0.004210708
0.4442569 0.004094275
0.4227811 0.003888989
0.4319861 0.003868243
0.3810583 0.003905112
0.3574816 0.003812024
0.3670993 0.003986235
0.336041 0.003895602
0.3111712 0.003945396
0.3345159 0.003889112
0.315824 0.003665866
0.3206774 0.003652091
0.3428332 0.003721332
0.3750318 0.003843747
0.3518193 0.00388099
0.368669 0.003796138
0.3620956 0.003721936
0.4018015 0.00364561
0.4084695 0.00365024
0.4093628 0.003660606
0.3563451 0.003596496
0.3573838 0.003695883
0.3922045 0.003805985
0.4122684 0.003694915
0.3811489 0.003753002
0.3973034 0.003677031
0.3693725 0.003658377
0.3985774 0.003717375
0.4002267 0.003661646
0.3898135 0.003696077
0.4016156 0.003761685
0.4369493 0.003864422
0.4587654 0.003922743
0.4572289 0.003963196
0.4185449 0.003958291
0.4110713 0.004203725
0.4484891 0.00417719
0.4260863 0.00428457
0.4357443 0.004179782
0.4237448 0.004081472
0.4336221 0.004142045
0.4660849 0.00424499
0.4877231 0.00425142
0.4510963 0.004305938
0.4575761 0.004085997
0.4455191 0.004134149
0.4183421 0.004203024
0.3893063 0.004427033
0.4009657 0.004300675
0.4008198 0.004267674
0.4110476 0.004466601
0.4228362 0.004293312
0.4290653 0.004213039
0.4471016 0.00425081
0.4203226 0.004060219
0.4448041 0.003915657
0.4107144 0.003943713
0.37952 0.003921405
0.3707253 0.003884743
0.3944003 0.003761586
0.4157496 0.00395981
0.4366735 0.004027175
0.4422936 0.004038954
0.4793002 0.004032514
0.4856109 0.004158537
0.4980007 0.004109632
0.47349 0.003908439
0.4975622 0.004062153
0.4863634 0.004115513
0.4807484 0.004076788
0.4590183 0.003987831
0.4321249 0.003893451
0.4114978 0.003828852
0.3795587 0.003795436
0.3841833 0.003697176
0.3848244 0.003747217
0.3522379 0.003796502
0.3192064 0.003762153
0.3038513 0.003794404
0.308828 0.003727541
0.3022243 0.003779367
0.3252581 0.003886744
0.3767391 0.003843883
0.3680359 0.003838545
0.3483761 0.003787627
0.3627362 0.003886967
0.3455547 0.003978514
0.3443012 0.004019035
0.3113034 0.003894467
0.3193104 0.003762337
0.3246153 0.00366023
0.3118395 0.003662062
0.3302635 0.00360242
0.32061 0.003671687
0.3210817 0.003858001
0.3086224 0.00366172
0.3177209 0.003605179
0.2848673 0.003669555
0.3136281 0.003731358
0.3445158 0.003678364
0.332373 0.003630795
0.3052482 0.003598499
0.3178579 0.003740911
0.3070975 0.00360688
0.28864 0.003516728
0.2987648 0.003454169
0.305226 0.003338805
0.2914878 0.003298505
0.2884278 0.003149656
0.3018942 0.003075503
0.3157605 0.003098302
0.3286501 0.003069053
0.3408667 0.003036055
0.3246188 0.003059411
0.3592023 0.002818799
0.3338262 0.002807928
0.3472008 0.002813976
0.3616948 0.002743059
0.3812637 0.002742609
0.3723001 0.002634902
0.3974976 0.002746165
0.3835276 0.002729446
0.3677899 0.002754807
0.3929892 0.002850727
0.3743029 0.002765741
0.3739287 0.002745974
0.3618376 0.002795775
0.3421156 0.002800405
0.372149 0.00277904
0.3838848 0.002722604
0.4122582 0.002700944
0.4185379 0.002721489
0.4200967 0.002718936
0.4489661 0.002813557
0.4584988 0.002790386
0.4667344 0.002799667
0.4597508 0.002876726
0.448314 0.002986108
0.4413841 0.003121579
0.4407419 0.002977763
0.4280067 0.002880621
0.4508652 0.002974714
0.4154719 0.002912953
0.4276283 0.002987037
0.4359284 0.002865212
0.4149661 0.002994407
0.3895234 0.002991449
0.3777149 0.002908131
0.3569766 0.002871624
0.3853251 0.002819953
0.4095521 0.002933615
0.4166634 0.003010427
0.3927931 0.003035945
0.4144396 0.003018677
0.4187625 0.002921835
0.4059075 0.003088981
0.4052345 0.003107136
0.4278618 0.003161424
0.4644256 0.003051896
0.460044 0.002821216
0.4631296 0.002966469
0.4662366 0.00283503
0.4546792 0.002844936
0.4611155 0.002776777
0.4855382 0.002669537
0.5136731 0.002694532
0.5350207 0.002723356
0.5289141 0.00269483
0.5374674 0.002669905
0.5411882 0.002633346
0.5421797 0.00268058
0.6051074 0.0027752
0.6240026 0.002621634
0.6242 0.002627387
0.6330508 0.00265847
0.608897 0.002556178
0.6051318 0.002657505
0.5709716 0.002614545
0.5413218 0.002596462
0.5499292 0.002470578
0.502688 0.00248233
0.5178958 0.002524131
0.4737811 0.002563383
0.5006392 0.00257349
0.495012 0.002530539
0.5041486 0.002618005
0.5203881 0.002631245
0.4984213 0.002608643
0.5293527 0.002523965
0.5159203 0.00261405
0.5111362 0.002524419
0.501954 0.002604488
0.4774793 0.002451077
0.4692033 0.002586309
0.4434998 0.002529612
0.4408065 0.002443804
0.4411892 0.002424288
0.4266057 0.002358044
0.4005079 0.002431993
0.4147815 0.002423703
0.4084913 0.002477253
0.3845466 0.002331811
